x_value,tick,FL0_torque,FR0_torque,RL0_torque,RR0_torque,FL1_torque,FR1_torque,RL1_torque,RR1_torque,FL2_torque,FR2_torque,RL2_torque,RR2_torque,FL0_pos,FR0_pos,RL0_pos,RR0_pos,FL1_pos,FR1_pos,RL1_pos,RR1_pos,FL2_pos,FR2_pos,RL2_pos,RR2_pos
2.8,1564914,-7.20703125,6.89453125,-4.72265625,5.28125,-1.91015625,-1.33984375,0.2734375,-0.74609375,0.2734375,0.2734375,0.6640625,0.8203125,-0.06972721964120865,-0.22744561731815338,-0.09610449522733688,-0.20912210643291473,1.2051628828048706,1.1951197385787964,1.180978775024414,1.186479091644287,-2.8016793727874756,-2.8031744956970215,-2.8074698448181152,-2.810882806777954
3.0,1564947,-7.14453125,6.86328125,-4.84375,5.25,-2.56640625,-0.95703125,-0.2578125,-0.62109375,0.1171875,0.3515625,0.6640625,0.859375,-0.06975118815898895,-0.22743363678455353,-0.09609251469373703,-0.20906192064285278,1.2051628828048706,1.1951197385787964,1.180978775024414,1.186479091644287,-2.801295757293701,-2.803212881088257,-2.8074698448181152,-2.810882806777954
3.0,1564978,-7.17578125,7.01953125,-4.8125,5.375,-2.15625,-1.1875,-0.31640625,-0.43359375,0.234375,0.2734375,0.703125,0.859375,-0.06975118815898895,-0.22742164134979248,-0.09610449522733688,-0.20909814536571503,1.2051868438720703,1.1951197385787964,1.1809906959533691,1.1864911317825317,-2.801295757293701,-2.803212881088257,-2.80743145942688,-2.810882806777954
3.2,1565008,-7.11328125,6.8359375,-4.875,5.25,-2.33984375,-1.24609375,0.72265625,-0.734375,0.4296875,0.2734375,0.6640625,0.9375,-0.06982336938381195,-0.22740966081619263,-0.09610449522733688,-0.20907416939735413,1.2051868438720703,1.1951197385787964,1.1810388565063477,1.186479091644287,-2.801717758178711,-2.8035964965820312,-2.80743145942688,-2.8104991912841797
3.2,1565036,-7.08203125,6.86328125,-4.84375,5.3125,-2.5390625,-1.28515625,0.00390625,-0.6171875,0.0390625,0.2734375,0.625,0.859375,-0.06977515667676926,-0.22739768028259277,-0.09609251469373703,-0.20908614993095398,1.2051868438720703,1.1951799392700195,1.1809906959533691,1.186479091644287,-2.8016793727874756,-2.8031744956970215,-2.80743145942688,-2.810422420501709
3.4,1565065,-7.20703125,6.8359375,-4.8125,5.40625,-2.66015625,-1.5,-0.2109375,-0.53515625,0.0390625,0.2734375,0.703125,0.8984375,-0.06977515667676926,-0.22739768028259277,-0.09610449522733688,-0.20907416939735413,1.2051868438720703,1.195131778717041,1.1809906959533691,1.1864911317825317,-2.801295757293701,-2.803212881088257,-2.80743145942688,-2.810537576675415
3.4,1565093,-7.14453125,6.98828125,-4.84375,5.375,-2.2578125,-1.125,-0.19140625,-0.55859375,0.15625,0.234375,0.703125,0.9375,-0.06979912519454956,-0.22738569974899292,-0.09610449522733688,-0.20906218886375427,1.2051868438720703,1.1951799392700195,1.180846095085144,1.1864911317825317,-2.801257371902466,-2.803251266479492,-2.80743145942688,-2.810882806777954
3.6,1565122,-7.11328125,6.8359375,-4.8125,5.28125,-2.79296875,-1.18359375,-0.0546875,-0.73828125,0.078125,0.1171875,0.6640625,1.09375,-0.06979912519454956,-0.22738569974899292,-0.09615270048379898,-0.20906218886375427,1.2051868438720703,1.195131778717041,1.1809906959533691,1.1864911317825317,-2.8016409873962402,-2.8036348819732666,-2.80743145942688,-2.8104991912841797
3.6,1565155,-7.17578125,6.92578125,-4.69140625,5.21875,-2.8828125,-1.3984375,0.05859375,-0.59375,0.234375,0.3125,0.546875,0.859375,-0.06979912519454956,-0.22737370431423187,-0.09610449522733688,-0.20905020833015442,1.205198884010315,1.1951557397842407,1.1809906959533691,1.1864911317825317,-2.801717758178711,-2.8035964965820312,-2.80743145942688,-2.8108444213867188
3.8,1565187,-7.17578125,6.89453125,-4.84375,5.3125,-2.1328125,-1.28515625,-0.58984375,-0.62109375,0.0390625,0.2734375,0.625,0.9375,-0.06981110572814941,-0.22737370431423187,-0.09610449522733688,-0.20903821289539337,1.2051868438720703,1.195143699645996,1.180942416191101,1.1864911317825317,-2.8016793727874756,-2.8031744956970215,-2.80743145942688,-2.8104991912841797
3.8,1565221,-6.98828125,6.95703125,-4.84375,5.21875,-3.1640625,-1.6484375,0.375,-0.34765625,0.8203125,0.8984375,1.5234375,1.6015625,-0.06981110572814941,-0.22736172378063202,-0.09610449522733688,-0.20903821289539337,1.2051628828048706,1.1951197385787964,1.1809548139572144,1.186479091644287,-2.801180839538574,-2.802867889404297,-2.806971311569214,-2.810077428817749
4.0,1565250,-7.11328125,6.8359375,-4.875,5.1875,-3.66796875,-2.6640625,-0.14453125,-0.734375,1.9921875,1.9140625,2.3828125,2.7734375,-0.06982309371232986,-0.22736172378063202,-0.09611648321151733,-0.2089782953262329,1.2047550678253174,1.1948198080062866,1.1807390451431274,1.1863113641738892,-2.8004519939422607,-2.801640510559082,-2.8055522441864014,-2.809041976928711
4.0,1565278,-7.14453125,6.92578125,-4.75390625,5.21875,-4.26953125,-3.40234375,-0.55859375,-0.71484375,3.0078125,3.1640625,3.5546875,3.75,-0.06984706223011017,-0.22732576727867126,-0.09632021188735962,-0.2085825502872467,1.2040002346038818,1.1943647861480713,1.1801156997680664,1.1857717037200928,-2.799685001373291,-2.801065444946289,-2.804938793182373,-2.807891607284546
4.2,1565306,-7.17578125,6.89453125,-4.62890625,4.96875,-5.171875,-4.01171875,-0.48828125,-0.80859375,4.0625,4.296875,4.4140625,4.84375,-0.06984706223011017,-0.2270738184452057,-0.09738735854625702,-0.20721635222434998,1.2030774354934692,1.1935615539550781,1.1793845891952515,1.1851009130477905,-2.7982280254364014,-2.799607992172241,-2.803558111190796,-2.806626081466675
4.2,1565334,-7.11328125,6.92578125,-4.50390625,4.9375,-5.8359375,-4.921875,-0.2578125,-0.96875,5.1953125,5.078125,5.5078125,5.8984375,-0.06990697979927063,-0.22695426642894745,-0.09908857196569443,-0.2058860808610916,1.2020467519760132,1.1925907135009766,1.1785335540771484,1.183914303779602,-2.7967708110809326,-2.7988412380218506,-2.8024842739105225,-2.805283784866333
