x_value,tick,FL0_torque,FR0_torque,RL0_torque,RR0_torque,FL1_torque,FR1_torque,RL1_torque,RR1_torque,FL2_torque,FR2_torque,RL2_torque,RR2_torque,FL0_pos,FR0_pos,RL0_pos,RR0_pos,FL1_pos,FR1_pos,RL1_pos,RR1_pos,FL2_pos,FR2_pos,RL2_pos,RR2_pos
24.8,4672331,0.8984375,-0.8359375,0.0,0.0,0.11328125,-0.82421875,-0.45703125,0.0,-1.0546875,-1.1328125,0.078125,-0.0390625,-0.25664517283439636,-0.06909804791212082,0.18025173246860504,-0.1598309874534607,3.3785650730133057,3.4033637046813965,1.1686948537826538,1.174794316291809,-2.8050923347473145,-2.8075082302093506,-2.8017172813415527,-2.805513858795166
25.0,4672358,0.8671875,-0.8984375,0.0,0.0,-0.484375,-0.69921875,-0.0390625,-0.25390625,-0.9375,-0.9765625,0.0,0.0390625,-0.25664517283439636,-0.06911002844572067,0.1802637130022049,-0.15984296798706055,3.2912139892578125,3.3164777755737305,1.1686829328536987,1.174794316291809,-2.805706262588501,-2.8075850009918213,-2.8016788959503174,-2.805513858795166
25.0,4672384,0.8046875,-0.9296875,0.0,0.0,-0.1171875,-0.6328125,-0.44140625,0.21875,-0.9765625,-1.2890625,-0.078125,0.0390625,-0.2566331923007965,-0.06909804791212082,0.1802637130022049,-0.15984296798706055,3.2122180461883545,3.2399120330810547,1.1686829328536987,1.1748424768447876,-2.805053949356079,-2.8075082302093506,-2.8016788959503174,-2.8058974742889404
25.2,4672413,0.8984375,-1.0546875,0.0,0.0,0.1796875,-0.30078125,0.46484375,0.015625,-1.25,-0.9765625,0.0,-0.1171875,-0.2567053735256195,-0.06909804791212082,0.1803116500377655,-0.15986694395542145,3.134322166442871,3.1635499000549316,1.1686829328536987,1.1748543977737427,-2.8055527210235596,-2.8078532218933105,-2.8017172813415527,-2.805513858795166
25.2,4672442,0.9921875,-0.8671875,0.0,0.05859375,0.09765625,-0.33984375,-0.14453125,-0.37109375,-1.484375,-1.2109375,0.1171875,-0.0390625,-0.2566571533679962,-0.06907407939434052,0.1803116500377655,-0.15984296798706055,3.068218946456909,3.0976879596710205,1.1686829328536987,1.1748182773590088,-2.805476188659668,-2.807814836502075,-2.8016788959503174,-2.8058974742889404
25.4,4672466,0.8359375,-0.8984375,-0.02734375,0.0,0.12890625,0.08203125,0.12890625,-0.02734375,-1.484375,-1.3671875,0.0,-0.15625,-0.2566571533679962,-0.06907407939434052,0.1803116500377655,-0.15986694395542145,3.022681474685669,3.0501010417938232,1.1686948537826538,1.1748664379119873,-2.8056294918060303,-2.8077380657196045,-2.8017172813415527,-2.805859088897705
25.4,4672491,0.8671875,-1.0546875,0.0,-0.02734375,0.02734375,-0.046875,0.0,-0.5546875,-1.484375,-1.484375,0.0390625,0.078125,-0.25666913390159607,-0.06907407939434052,0.1803116500377655,-0.1598789244890213,2.9862279891967773,3.012784004211426,1.1686948537826538,1.1749145984649658,-2.805514335632324,-2.80777645111084,-2.801295518875122,-2.805859327316284
25.6,4672517,0.8671875,-0.9296875,0.0,0.15234375,0.23828125,-0.05078125,-0.01171875,0.3046875,-1.171875,-1.40625,-0.0390625,0.0,-0.2566811442375183,-0.06907407939434052,0.18032364547252655,-0.1598789244890213,2.9584381580352783,2.9866132736206055,1.1686948537826538,1.1748783588409424,-2.8062427043914795,-2.807814836502075,-2.8016788959503174,-2.805513858795166
25.6,4672546,0.9921875,-0.8671875,0.0,0.0,0.24609375,-0.015625,-0.0390625,0.09375,-1.7578125,-1.5234375,0.1171875,-0.078125,-0.25669312477111816,-0.06906209141016006,0.18029966950416565,-0.1599029004573822,2.9420111179351807,2.9699935913085938,1.1687068939208984,1.1749145984649658,-2.8058977127075195,-2.8081984519958496,-2.8016788959503174,-2.805513858795166
25.8,4672573,0.8671875,-0.9296875,-0.05859375,-0.02734375,0.6015625,0.16015625,0.30078125,0.34765625,-1.875,-1.6796875,0.0,0.0,-0.25669312477111816,-0.06907407939434052,0.1803116500377655,-0.15986694395542145,2.9399638175964355,2.9677188396453857,1.1686948537826538,1.1748182773590088,-2.80631947517395,-2.808236837387085,-2.8016788959503174,-2.8058974742889404
